1;0.010845987;0.006036318;0.021164027;0.035947779;-0.005594406;0
2;0.017167382;0;-0.014896316;0.018296435;0.080168776;0
3;-0.049929677;-0.012500012;-0.047337304;-0.024163552;-0.08203125;0
4;0.032568468;0;0.024844771;-0.004444324;-0.026950355;0
5;-0.067383513;-0.016708731;-0.069360323;0.012117239;-0.055393586;0
6;0.007686395;0.012358329;0.022431215;-0.00693133;-0.013888889;0
7;0.03051106;0.003560522;0.001415525;0.001269038;0.014084507;0
8;-0.025906736;-0.015205285;-0.014134287;-0.024714811;-0.069444444;0
9;-0.008358663;0.001029273;0.021505357;-0.027940272;-0.008291874;0
10;0.034482759;0.002056643;0.004912252;0.005347604;-0.02006689;0
11;0.011851852;-0.001539316;0.066340823;-0.009308528;0.07337884;0
12;0.02489019;0.010791399;-0.001964703;-0.004026785;0.084260731;0
13;-0.022142857;0.003050354;0.005905575;0.02088939;-0.013196481;0
14;-0.021183346;-0.00557524;-0.009784727;-0.034323298;-0.046062407;0
15;-0.020895522;0.004077381;0.004611304;-0.01437382;-0.009345794;0
16;0.055640244;0.007614168;0.036065588;0.022222294;0.022012579;0
17;-0.03032491;-0.006549136;-0.015822815;-0.033288078;-0.032307692;0
18;0.010424423;0.005071052;-0.009646294;-0.015460296;-0.007949126;0
19;0.029476787;-0.003531779;0.025324654;0.010706602;0.020833333;0
20;0.003579098;-0.010632838;-0.015199481;0.00211868;0.03610675;0
21;0.039942939;0.002558803;0.010932489;0.018322763;0.007575758;0
22;0.035665295;0.003062706;-0.00508901;0.024221419;0.010526316;0
23;0.010596026;0;0.024936039;-0.020270203;0.014880952;0
24;0.030799476;0.00152673;0.059887722;-0.015172484;0.016129032;0
25;-0.021614749;-0.011686962;-0.017657368;-0.018907529;-0.038961039;0
26;0.024041585;-0.011311108;-0.028160756;0.024982048;0.013513514;0
27;0.031725888;0.015600856;0.018495798;0.029247985;0.077037037;0
28;0.039360394;0.001535898;0.023607727;0.035182682;-0.005502063;0
29;0.030769231;0.004601211;0.026020104;0.035947748;0.01659751;0
30;0.011481056;0.00152673;-0.010951099;-0.013880127;0.027210884;0
31;0.006810443;-0.001524402;0.044289171;-0.008317306;0.033112583;0
32;0.011837655;0.005089117;0.040178535;0.010322581;0.033333333;0
33;0.013927577;-0.002531648;0.028433414;-0.006385761;0.034739454;0
34;-0.010989011;-0.008629282;0.065206125;0.006426801;-0.029976019;0
35;0.005555556;0.000511948;0.018609105;0.003831418;-0.008652658;0
36;-0.000552486;-0.00204717;-0.003846117;0.010178053;-0.013715711;0
37;0;-0.020512894;0.002895801;0.010705195;0.003792668;0
38;-0.022111664;-0.014136076;-0.007218573;0.068535899;-0.010075567;0
39;-0.046919163;-0.018211047;0.006786397;0.034985426;-0.054707379;0
40;-0.043297746;-0.023458762;-0.015406939;-0.041126679;-0.039030956;0
41;-0.008679479;-0.01005591;0.002445003;0.018213836;-0.022408964;0
42;0.076297686;0.015237059;0.08243909;0.020196105;0.126074499;0
43;-0.009877978;0.003891083;0.018026153;-0.022624437;-0.024173028;0
44;-0.022887324;-0.007198256;0.018592234;0.011574017;-0.05345502;0
45;-0.069069069;0.006692742;0.08213813;0.044622665;-0.17630854;0
46;-0.096129032;-0.033241065;-0.051807104;-0.03997812;-0.080267559;0
47;-0.000713776;-0.008595918;0.047013889;0.009697632;0.010909091;0
48;0.052857143;0.030635816;-0.073624632;0.003389773;0.066546763;0
49;-0.030529172;-0.011777944;-0.016593797;0.009572101;-0.018549747;0
50;0.016095171;-0.017026142;-0.014209594;-0.023424373;-0.020618557;0
51;0.073002755;0.007505804;0.05540545;-0.029697315;-0.035087719;0
52;0.022464698;-0.016045805;0.061459654;-0.037669216;0.052727273;0
53;-0.005021971;0.027373249;0.012866868;0.026911376;0.017271157;0
54;-0.0170347;-0.016439849;-0.017864216;-0.010125043;-0.013582343;0
55;-0.017971759;-0.006916476;0.045270804;0.016847048;-0.025817556;0
56;0.010457516;0.018572254;0.063418404;-0.00591722;-0.010600707;0
57;-0.051746442;-0.027920231;-0.04181817;-0.018452412;-0.023214286;0
58;0.091405184;0.005275612;-0.030360557;0.004851364;-0.009140768;0
59;-0.035;-0.030320877;-0.009784795;0.021122666;-0.08302583;0
60;0.025259067;0.004810598;0.050780289;0.004728132;-0.00804829;0
61;-0.010739103;-0.014961124;0.007951574;-0.008235354;-0.036511156;0
62;0.031289911;0.017618531;0.014274923;-0.021352254;0.021052632;0
63;-0.017956656;-0.006567115;0.031111119;0.027878604;-0.002061856;0
64;-0.010088272;-0.010817417;-0.039870731;-0.04481109;-0.01446281;0
65;-0.007643312;0.010935713;-0.006733992;-0.009876543;-0.002096436;0
66;0.001283697;-0.03185094;-0.012052756;-0.028054956;-0.067226891;0
67;-0.009615385;0.011173169;-0.041174257;-0.007055838;0.036036036;0
68;-0.045954693;-0.007980324;-0.021868747;-0.003229942;-0.045652174;0
69;0.007462687;0.009901019;0.017886238;-0.027867824;0.006833713;0
70;-0.006060606;0.022058793;-0.028354645;0.034666669;-0.015837104;0
71;-0.027100271;-0.022781826;-0.063296357;-0.020618558;-0.03908046;0
72;-0.000696379;0.006135003;0.015357526;-0.016447336;-0.007177033;0
73;-0.000696864;-0.003658594;-0.007346563;0.022742408;-0.024096386;0
74;-0.023012552;-0.018610362;-0.05180663;-0.001962034;-0.049382716;0
75;0.016416845;0.011378017;0.02249771;0.002621232;0.07012987;0
76;0.012640449;0.011250014;0.024696854;0.009803955;0.046116505;0
77;-0.000693481;-0.004326338;0.012270033;0.010355856;0.07424594;0
78;0.025676613;0.007448715;0.030302901;0.005124986;0.045356371;0
79;0.00608931;0.010474399;-0.019327718;0.019757906;-0.045454545;0
80;-0.014122394;-0.00548772;-0.020993919;0;-0.023809524;0
81;0.057298772;0.020232877;0.055142243;0.0225;0.082039911;0
82;0;-0.007812291;-0.019079249;-0.011613723;0.05942623;0
83;0.016129032;0.005451095;0.046511582;0.020408195;0.011605416;0
84;-0.005714286;-0.008433753;-0.025858515;0.004848424;-0.015296367;0
85;-0.021072797;0.004252804;0.021153022;0.002412728;0.015533981;0
86;0.009784736;-0.011494311;0.062956924;-0.010228791;-0.001912046;0
87;0.011627907;0.004284037;0.028276603;0.018237021;0.019157088;0
88;0.01532567;0.031688068;0.021181728;-0.015522389;0.077067669;0
89;-0.013836478;0.010631967;0.02401749;0.018799305;-0.012216405;0
90;0.004464286;-0.003506804;0.032693688;0.017857144;-0.008833922;0
91;0.004444444;0.008797715;-0.019614636;0.022806989;-0.010695187;0
92;-0.001896334;0.003488337;0.0333451;0.006289338;-0.028828829;0
93;-0.001266624;0.002317552;-0.025475539;0.002840881;-0.020408163;0
94;0.014584654;0.002890213;0.047403194;0.019829944;0.071969697;0
95;-0.000625;-0.000576412;0.048252951;0.011666697;0.01590106;0
96;0.003126954;0.001737067;0.027936534;0.025810137;0.043478261;0
97;-0.014962594;0.000578018;-0.015441671;-0.015524706;-0.02;0
98;-0.011392405;0.000577743;0.00690082;-0.00598143;0.037414966;0
99;-0.04993598;-0.020207979;-0.051713275;-0.031181758;0.024590164;0
100;0.01212938;0.013553542;0.003613584;0.016374903;0.0016;0
101;0;0.006976663;0.027495882;0.012777808;-0.020766773;0
102;-0.008655126;-0.009237847;-0.022937192;-0.021393227;0.034257749;0
103;0.030221625;0.011072241;-0.054124523;0.006726458;-0.006309148;0
104;-0.024771838;-0.016138337;-0.014133056;-0.010578981;-0.026984127;0
105;-0.017379679;-0.002929151;0.012237765;0.013505795;0.01141925;0
106;0.027210884;-0.003525343;0.008980922;-0.029983345;0.017741935;0
107;-0.003311258;-0.004127361;0.003423537;0.017744794;0.058637084;0
108;0.035215947;0.014801778;0.06550665;0.019122553;0.040419162;0
109;0.002567394;0.006417731;0.067883439;0.012693185;0.023021583;0
110;0.012804097;0.007536194;-0.033583248;-0.002179947;0.029535865;0
111;0.001264223;0.036823939;-0.009928595;0.001638587;0.06557377;0
112;0.001262626;-0.002774784;-0.001880284;-0.013086206;0.053846154;0
113;-0.015762926;-0.003895328;0.012558864;0.003867487;0.081508516;0
114;0.019859065;-0.003351917;0.061705521;0.020363208;0.09223847;0
115;0.010678392;0.012892408;-0.014894962;-0.004315104;-0.10607621;0
116;-0.024238658;0.011621534;-0.02104949;-0.009750704;0.042626728;0
117;-0.008917197;-0.008205788;-0.041490003;-0.025711187;-0.025414365;0
